t,i1,q1,q2,i2,p
19524,0,0,3072,0,0
19525,0,0,0,0,0
19526,0,0,0,0,0
19527,0,0,0,0,4096
19528,0,0,0,0,4096
19529,0,0,0,0,4096
19530,0,0,0,0,4096
19531,0,0,0,0,4096
19532,0,0,0,0,0
19533,0,0,0,0,0
19534,0,0,0,0,0
19535,0,0,0,0,0
19536,0,0,0,0,0
19537,0,0,0,0,4096
19538,0,0,0,0,4096
19539,0,0,0,0,4096
19540,0,0,0,0,4096
19541,0,0,0,0,4096
19542,0,0,0,0,0
19543,0,0,0,0,0
19544,0,0,0,0,0
19545,0,0,0,0,0
19546,0,0,0,0,0
19547,0,0,0,0,4096
19548,0,0,0,0,4096
19549,0,0,0,0,4096
19550,0,0,0,0,4096
19551,0,0,0,0,4096
19552,0,0,0,0,0
19553,0,0,0,0,0
19554,0,0,0,0,0
19555,0,0,0,0,0
19556,0,0,0,0,0
19557,0,0,0,0,4096
19558,0,0,0,0,4096
19559,0,0,0,0,4096
19560,0,0,0,0,4096
19561,0,0,0,0,4096
19562,0,0,0,0,4096
19563,0,0,0,0,0
19564,0,0,0,0,0
19565,0,0,0,0,0
19566,0,0,0,0,0
19567,0,0,0,0,0
19568,0,0,0,0,4096
19569,0,0,0,0,4096
19570,0,0,0,0,4096
19571,0,0,0,0,4096
19572,0,0,0,0,4096
19573,0,0,0,0,0
19574,0,0,0,0,0
19575,0,0,0,0,0
19576,0,0,0,0,0
19577,0,0,0,0,0
19578,0,0,0,0,4096
19579,0,0,0,0,4096
19580,0,0,0,0,4096
19581,0,0,0,0,4096
19582,0,0,0,0,4096
19583,0,0,0,0,0
19584,0,0,0,0,0
19585,0,0,0,0,0
19586,0,0,0,0,0
19587,0,0,0,0,0
19588,0,0,0,0,4096
19589,0,0,0,0,4096
19590,0,0,0,0,4096
19591,0,0,0,0,4096
19592,0,0,0,0,4096
19593,0,0,0,0,0
19594,0,0,0,0,0
19595,0,0,0,0,0
19596,0,0,0,0,0
19597,0,0,0,0,0
19598,0,0,0,0,4096
19599,0,0,0,0,4096
19600,0,0,0,0,4096
19601,0,0,0,0,4096
19602,0,0,0,0,0
19603,0,0,0,0,0
19604,0,0,0,0,0
19605,0,0,0,0,0
19606,0,0,0,0,0
19607,0,0,0,0,4096
19608,0,0,0,0,4096
19609,0,0,0,0,4096
19610,0,0,0,0,4096
19611,0,0,0,0,4096
19612,0,0,0,0,0
19613,0,0,0,0,0
19614,0,0,0,0,0
19615,0,0,0,0,0
19616,0,0,0,0,0
19617,0,0,0,0,4096
19618,0,0,0,0,4096
19619,0,0,0,0,4096
19620,0,0,0,0,4096
19621,0,0,0,0,4096
19622,0,0,0,0,0
19623,0,0,0,0,0
19624,0,0,0,0,0
19625,0,0,0,0,0
19626,0,0,0,0,0
19627,0,0,0,0,4096
19628,0,0,0,0,4096
19629,0,0,0,0,4096
19630,0,0,0,0,4096
19631,0,0,0,0,4096
19632,0,0,0,0,0
19633,0,0,0,0,0
19634,0,0,0,0,0
19635,0,0,0,0,0
19636,0,0,0,0,0
19637,0,0,0,0,4096
19638,0,0,0,0,4096
19639,0,0,0,0,4096
19640,0,0,0,0,4096
19641,0,0,0,0,4096
19642,0,0,0,0,0
19643,0,0,0,0,0
19644,0,0,0,0,0
19645,0,0,0,0,0
19646,0,0,0,0,0
19647,0,0,0,0,4096
19648,0,0,0,0,4096
19649,0,0,0,0,4096
19650,0,0,0,0,4096
19651,0,0,0,0,4096
19652,0,0,0,0,0
19653,0,0,0,0,0
19654,0,0,0,0,0
19655,0,0,0,0,0
19656,0,0,0,0,0
19657,0,0,0,0,4096
19658,0,0,0,0,4096
19659,0,0,0,0,4096
19660,0,0,0,0,4096
19661,0,0,0,0,0
19662,0,0,0,0,0
19663,0,0,0,0,0
19664,0,0,0,0,0
19665,0,0,0,0,0
19666,0,0,0,0,4096
19667,0,0,0,0,4096
19668,0,0,0,0,4096
19669,0,0,0,0,4096
19670,0,0,0,0,4096
19671,0,0,0,0,0
19672,0,0,0,0,0
19673,0,0,0,0,0
19674,0,0,0,0,0
19675,0,0,0,0,0
19676,0,0,0,0,4096
19677,0,0,0,0,4096
19678,0,0,0,0,4096
19679,0,0,0,0,4096
19680,0,0,0,0,4096
19681,0,0,0,0,0
19682,0,0,0,0,0
19683,0,0,0,0,0
19684,0,0,0,0,0
19685,0,0,0,0,0
19686,0,0,0,0,4096
19687,0,0,0,0,4096
19688,0,0,0,0,4096
19689,0,0,0,0,4096
19690,0,0,0,0,4096
19691,0,0,0,0,0
19692,0,0,0,0,0
19693,0,0,0,0,0
19694,0,0,0,0,0
19695,0,0,0,0,0
19696,0,0,0,0,4096
19697,0,0,0,0,4096
19698,0,0,0,0,4096
19699,0,0,0,0,4096
19700,0,0,0,0,4096
19701,0,0,0,0,0
19702,0,0,0,0,0
19703,0,0,0,0,0
19704,0,0,0,0,0
19705,0,0,0,0,0
19706,0,0,0,0,4096
19707,0,0,0,0,4096
19708,0,0,0,0,4096
19709,0,0,0,0,4096
19710,0,0,0,0,4096
19711,0,0,0,0,0
19712,0,0,0,0,0
19713,0,0,0,0,0
19714,0,0,0,0,0
19715,0,0,0,0,0
19716,0,0,0,0,4096
19717,0,0,0,0,4096
19718,0,0,0,0,4096
19719,0,0,0,0,4096
19720,0,0,0,0,4096
19721,0,0,0,0,0
19722,0,0,0,0,0
19723,0,0,0,0,0
19724,0,0,0,0,0
19725,0,0,0,0,4096
19726,0,0,0,0,4096
19727,0,0,0,0,4096
19728,0,0,0,0,4096
19729,0,0,0,0,4096
19730,0,0,0,0,0
19731,0,0,0,0,0
19732,0,0,0,0,0
19733,0,0,0,0,0
19734,0,0,0,0,0
19735,0,0,0,0,4096
19736,0,0,0,0,4096
19737,0,0,0,0,4096
19738,0,0,0,0,4096
19739,0,0,0,0,4096
19740,0,0,0,0,0
19741,0,0,0,0,0
19742,0,0,0,0,0
19743,0,0,0,0,0
19744,0,0,0,0,0
19745,0,0,0,0,4096
19746,0,0,0,0,4096
19747,0,0,0,0,4096
19748,0,0,0,0,4096
19749,0,0,0,0,4096
19750,0,0,0,0,0
19751,0,0,0,0,0
19752,0,0,0,0,0
19753,0,0,0,0,0
19754,0,0,0,0,0
19755,0,0,0,0,4096
19756,0,0,0,0,4096
19757,0,0,0,0,4096
19758,0,0,0,0,4096
19759,0,0,0,0,4096
19760,0,0,0,0,0
19761,0,0,0,0,0
19762,0,0,0,0,0
19763,0,0,0,0,0
19764,0,0,0,0,0
19765,0,0,0,0,4096
19766,0,0,0,0,4096
19767,0,0,0,0,4096
19768,0,0,0,0,4096
19769,0,0,0,0,4096
19770,0,0,0,0,0
19771,0,0,0,0,0
19772,0,0,0,0,0
19773,0,0,0,0,0
19774,0,0,0,0,4096
19775,0,0,0,0,4096
19776,0,0,0,0,4096
19777,0,0,0,0,4096
19778,0,0,0,0,4096
19779,0,0,0,0,4096
19780,0,0,0,0,0
19781,0,0,0,0,0
19782,0,0,0,0,0
19783,0,0,0,0,0
19784,0,0,0,0,0
19785,0,0,0,0,4096
19786,0,0,0,0,4096
19787,0,0,0,0,4096
19788,0,0,0,0,4096
19789,0,0,0,0,0
19790,0,0,0,0,0
19791,0,0,0,0,0
19792,0,0,0,0,0
19793,0,0,0,0,0
19794,0,0,0,0,4096
19795,0,0,0,0,4096
19796,0,0,0,0,4096
19797,0,0,0,0,4096
19798,0,0,0,0,4096
19799,0,0,0,0,0
19800,0,0,0,0,0
19801,0,0,0,0,0
19802,0,0,0,0,0
19803,0,0,0,0,0
19804,0,0,0,0,4096
19805,0,0,0,0,4096
19806,0,0,0,0,4096
19807,0,0,0,0,4096
19808,0,0,0,0,4096
19809,0,0,0,0,0
19810,0,0,0,0,0
19811,0,0,0,0,0
19812,0,0,0,0,0
19813,0,0,0,0,0
19814,0,0,0,0,4096
19815,0,0,0,0,4096
19816,0,0,0,0,4096
19817,0,0,0,0,4096
19818,0,0,0,0,0
19819,0,0,0,0,0
19820,0,0,0,0,0
19821,0,0,0,0,0
19822,0,0,0,0,0
19823,0,0,0,0,4096
19824,0,0,0,0,4096
19825,0,0,0,0,4096
19826,0,0,0,0,4096
19827,0,0,0,0,4096
19828,0,0,0,0,4096
19829,0,0,0,0,0
19830,0,0,0,0,0
19831,1417,0,1843,0,0
19832,3728,0,1638,0,0
19833,735,4096,512,0,0
19834,0,4096,0,0,4096
19835,0,4096,0,0,4096
19836,0,2167,0,0,4096
19837,0,0,0,0,4096
19838,0,0,0,0,4096
19839,0,0,0,0,0
19840,0,0,0,0,0
19841,0,0,0,0,0
19842,0,0,0,0,0
19843,0,0,0,0,0
19844,0,0,0,0,4096
19845,0,0,0,0,4096
19846,0,0,0,0,4096
19847,0,0,0,0,4096
19848,0,0,0,0,4096
19849,0,0,0,0,0
19850,0,0,0,0,0
19851,0,0,0,0,0
19852,0,0,0,0,0
19853,0,0,0,0,0
19854,0,0,0,0,4096
19855,0,0,0,0,4096
19856,0,0,0,0,4096
19857,0,0,0,0,4096
19858,0,0,0,0,0
19859,0,0,0,0,0
19860,0,0,0,0,0
19861,0,0,0,0,0
19862,0,0,0,0,0
19863,0,0,0,0,0
19864,0,0,0,0,4096
19865,0,0,921,0,4096
19866,945,0,1536,0,4096
19867,630,0,409,0,4096
19868,0,260,0,0,4096
19869,0,0,0,0,4096
19870,0,0,0,0,0
19871,0,0,0,0,0
19872,0,0,0,0,0
19873,0,0,0,0,0
19874,0,0,0,0,0
19875,1785,0,0,0,4096
19876,4096,0,3072,0,4096
19877,3885,0,4096,0,4096
19878,0,0,0,0,4096
19879,0,0,0,0,0
19880,0,4096,0,0,0
19881,0,4096,0,0,0
19882,0,3441,0,0,0
19883,0,2154,0,0,0
19884,0,2154,0,0,0
19885,0,593,0,0,4096
19886,0,0,0,0,4096
19887,0,0,0,0,4096
19888,0,0,819,0,4096
19889,0,0,819,0,4096
19890,0,0,0,0,0
19891,0,0,0,0,0
19892,0,0,0,0,0
19893,0,0,0,0,0
19894,0,0,0,0,0
19895,0,1946,0,0,4096
19896,0,3025,0,0,4096
19897,0,2435,0,0,4096
19898,0,1902,0,0,4096
19899,0,1902,0,0,4096
19900,0,381,0,0,0
19901,0,0,0,0,0
19902,0,0,0,0,0
19903,0,0,0,0,0
19904,0,0,0,0,0
19905,0,0,0,0,4096
19906,0,0,0,0,4096
19907,0,0,0,0,4096
19908,0,0,0,0,4096
19909,0,0,0,0,0
19910,0,0,0,0,0
19911,0,0,0,0,0
19912,0,0,0,0,0
19913,0,0,0,0,0
19914,0,0,0,0,4096
19915,0,0,0,0,4096
19916,0,0,0,0,4096
19917,0,0,0,0,4096
19918,0,0,0,0,4096
19919,0,0,0,0,0
19920,0,0,0,0,0
19921,0,0,0,0,0
19922,0,0,0,0,0
19923,0,0,0,0,0
19924,0,0,0,0,4096
19925,0,0,0,0,4096
19926,0,0,0,0,4096
19927,0,0,0,0,4096
19928,0,0,0,0,4096
19929,0,0,0,0,0
19930,0,0,0,0,0
19931,0,0,0,0,0
19932,0,0,0,0,0
19933,0,0,0,0,0
19934,0,0,0,0,4096
19935,0,0,0,0,4096
19936,0,0,0,0,4096
19937,0,0,0,0,4096
19938,0,0,0,0,4096
19939,0,0,0,0,0
19940,0,0,0,0,0
19941,0,0,0,0,0
19942,0,0,0,0,0
19943,0,0,0,0,4096
19944,0,0,0,0,4096
19945,0,0,0,0,4096
19946,0,0,0,0,4096
19947,0,0,0,0,4096
19948,0,0,0,0,0
19949,0,0,0,0,0
19950,0,0,0,0,0
19951,0,0,0,0,0
19952,0,0,0,0,0
19953,0,0,0,0,4096
19954,0,0,0,0,4096
19955,0,0,0,0,4096
19956,0,0,0,0,4096
19957,0,0,0,0,4096
19958,0,0,0,0,0
19959,0,0,0,0,0
19960,0,0,0,0,0
19961,0,0,0,0,0
19962,0,0,0,0,0
19963,0,0,0,0,4096
19964,0,0,0,0,4096
19965,0,0,0,0,4096
19966,0,0,0,0,4096
19967,0,0,0,0,4096
19968,0,0,0,0,0
19969,0,0,0,0,0
19970,0,0,0,0,0
19971,0,0,0,0,0
19972,1220,0,0,0,0
19973,2265,0,2606,0,4096
19974,2265,0,2606,0,4096
19975,0,0,930,0,4096
19976,0,0,0,0,4096
19977,0,0,0,0,4096
19978,0,0,0,0,4096
19979,0,0,0,0,0
19980,0,0,0,0,0
19981,0,0,0,0,0
19982,0,0,0,0,0
19983,0,0,0,0,0
19984,0,0,0,0,4096
19985,0,0,0,0,4096
19986,522,0,0,0,4096
19987,4096,0,4096,0,4096
19988,0,0,0,0,4096
19989,0,0,0,0,0
19990,0,0,0,0,0
19991,0,4096,0,0,0
19992,0,4096,0,0,0
19993,0,4096,0,0,0
19994,0,2158,0,0,4096
19995,0,329,0,0,4096
19996,0,26,0,0,4096
19997,0,0,0,0,4096
19998,0,0,0,0,0
19999,0,0,0,0,0
20000,0,0,0,0,0
20001,0,0,0,0,0
20002,0,60,0,0,0
20003,0,489,0,0,4096
20004,0,489,0,0,4096
20005,0,34,0,0,4096
20006,0,0,0,0,4096
20007,0,0,0,0,4096
20008,0,0,0,0,0
20009,0,0,0,0,0
20010,0,0,0,0,0
20011,0,0,0,0,0
20012,0,0,0,0,0
20013,0,0,0,0,4096
20014,0,0,0,0,4096
20015,0,0,0,0,4096
20016,0,0,0,0,4096
20017,0,0,0,0,4096
20018,0,0,0,0,0
20019,0,0,0,0,0
20020,0,0,0,0,0
20021,0,0,0,0,0
20022,1655,0,0,0,0
20023,0,0,0,0,4096
20024,0,2492,0,0,4096
20025,0,3601,0,0,4096
20026,0,2019,0,0,4096
20027,0,0,0,0,4096
20028,0,0,0,0,0
20029,0,0,0,0,0
20030,0,0,0,0,0
20031,0,0,0,0,0
20032,0,0,0,0,0
20033,0,0,0,0,4096
20034,0,0,0,0,4096
20035,0,0,0,0,4096
20036,0,0,0,0,4096
20037,0,0,0,0,4096
20038,0,0,0,0,0
20039,0,0,0,0,0
20040,0,0,0,0,0
20041,0,0,0,0,0
20042,0,0,0,0,4096
20043,0,0,0,0,4096
20044,0,0,0,0,4096
20045,0,0,0,0,4096
20046,0,0,0,0,4096
20047,0,0,0,0,0
20048,0,0,0,0,0
20049,0,0,0,0,0
20050,0,0,0,0,0
20051,0,0,0,0,0
20052,0,0,0,0,0
20053,0,0,0,0,4096
20054,0,0,0,0,4096
20055,0,0,0,0,4096
20056,0,0,0,0,4096
20057,0,0,0,0,4096
20058,0,0,0,0,0
20059,0,0,0,0,0
20060,0,0,0,0,0
20061,0,0,0,0,0
20062,0,0,0,0,0
20063,1568,0,558,0,4096
20064,0,0,2234,0,4096
20065,0,0,0,0,4096
20066,0,0,0,0,4096
20067,0,0,0,0,4096
20068,0,0,0,0,0
20069,0,0,0,0,0
20070,0,0,0,0,0
20071,0,0,0,0,0
20072,0,0,0,0,0
20073,0,0,0,0,4096
20074,0,0,0,0,4096
20075,0,0,0,0,4096
20076,0,0,0,0,4096
20077,0,0,0,0,4096
20078,0,0,0,0,0
20079,0,0,0,0,0
20080,0,0,0,0,0
20081,0,0,0,0,0
20082,0,0,0,0,0
20083,0,0,0,0,4096
20084,0,0,0,0,4096
20085,0,0,0,0,4096
20086,0,0,0,0,4096
20087,0,0,0,0,4096
20088,0,0,0,0,0
20089,0,0,0,0,0
20090,0,0,0,0,0
20091,0,0,0,0,0
20092,0,0,0,0,0
20093,0,0,0,0,4096
20094,0,0,0,0,4096
20095,0,0,0,0,4096
20096,0,0,0,0,4096
20097,0,0,0,0,0
20098,0,0,0,0,0
20099,0,0,0,0,0
20100,0,0,0,0,0
20101,0,0,0,0,0
20102,0,0,744,0,4096
20103,261,0,0,0,4096
20104,2178,0,2234,0,4096
20105,0,0,0,0,4096
20106,0,30,0,0,4096
20107,0,0,0,0,0
20108,0,0,0,0,0
20109,0,0,0,0,0
20110,435,0,0,0,0
20111,2004,0,744,0,0
20112,348,0,2234,0,4096
20113,0,316,0,0,4096
20114,0,1113,0,0,4096
20115,0,528,0,0,4096
20116,0,0,0,0,4096
20117,0,0,0,0,0
20118,0,0,0,0,0
20119,0,0,0,0,0
20120,0,0,0,0,0
20121,0,0,0,0,4096
20122,0,0,0,0,4096
20123,0,0,0,0,4096
20124,0,0,0,0,4096
20125,0,0,0,0,4096
20126,0,0,0,0,0
20127,0,0,0,0,0
20128,0,0,0,0,0
20129,0,0,0,0,0
20130,0,0,0,0,0
20131,0,0,0,0,0
20132,0,0,0,0,4096
20133,0,0,0,0,4096
20134,0,0,0,0,4096
20135,0,0,0,0,0
20136,0,0,0,0,0
20137,0,0,0,0,0
20138,0,0,0,0,0
20139,0,0,0,0,0
20140,0,0,0,0,4096
20141,0,0,0,0,4096
20142,0,0,0,0,4096
20143,0,0,0,0,4096
20144,0,0,0,0,4096
20145,0,0,0,0,0
20146,0,0,0,0,0
20147,0,0,0,0,0
20148,0,0,0,0,0
20149,0,0,0,0,0
20150,0,0,0,0,4096
20151,0,0,0,0,4096
20152,0,0,0,0,4096
20153,0,0,0,0,4096
20154,0,0,0,0,4096
20155,0,0,0,0,0
20156,0,0,0,0,0
20157,0,0,0,0,0
20158,0,0,0,0,0
20159,0,0,0,0,0
20160,0,0,0,0,4096
20161,0,0,0,0,4096
20162,0,0,0,0,4096
20163,0,0,0,0,4096
20164,0,0,0,0,4096
20165,0,0,0,0,0
20166,958,0,0,0,0
20167,2178,0,1489,0,0
20168,0,0,558,0,0
20169,0,0,558,0,0
20170,0,0,0,0,4096
20171,0,0,0,0,4096
20172,0,0,0,0,4096
20173,0,0,0,0,4096
20174,0,0,0,0,4096
20175,0,0,0,0,0
20176,0,0,0,0,0
20177,0,0,0,0,0
20178,0,0,0,0,0
20179,0,0,0,0,0
20180,0,0,0,0,4096
20181,0,0,0,0,4096
20182,0,0,0,0,4096
20183,0,0,0,0,4096
20184,0,0,0,0,0
20185,0,0,0,0,0
20186,0,0,0,0,0
20187,0,0,0,0,0
20188,0,0,0,0,0
20189,0,0,0,0,4096
20190,0,0,0,0,4096
20191,0,0,0,0,4096
20192,0,0,0,0,4096
20193,0,0,0,0,4096
20194,0,0,0,0,0
20195,0,0,0,0,0
20196,0,0,0,0,0
20197,0,0,0,0,0
20198,0,0,0,0,0
20199,0,0,0,0,4096
20200,0,0,0,0,4096
20201,0,0,0,0,4096
20202,0,0,0,0,4096
20203,0,0,0,0,4096
20204,0,0,0,0,0
20205,0,0,0,0,0
20206,0,0,0,0,0
20207,1220,0,0,0,0
20208,2265,0,1303,0,0
20209,0,0,0,0,4096
20210,0,576,0,0,4096
20211,0,398,0,0,4096
20212,0,0,0,0,4096
20213,0,0,0,0,4096
20214,0,0,0,0,0
20215,0,0,0,0,0
20216,0,0,0,0,0
20217,0,0,0,0,0
20218,0,0,0,0,0
20219,1481,0,0,0,4096
20220,2265,0,2048,0,4096
20221,0,0,0,0,4096
20222,0,0,0,0,4096
20223,0,0,0,0,4096
20224,0,0,0,0,4096
20225,0,0,0,0,0
20226,0,0,0,0,0
20227,0,0,0,0,0
20228,0,0,0,0,0
20229,1724,0,0,0,0
20230,3449,0,2616,0,4096
20231,3966,0,4096,0,4096
20232,1121,0,0,0,4096
20233,0,0,0,0,4096
20234,0,4096,0,0,4096
20235,0,4096,0,0,0
20236,0,2995,0,0,0
20237,0,940,0,0,0
20238,0,0,0,0,4096
20239,0,0,0,0,0
20240,0,0,0,0,0
20241,0,0,0,0,0
20242,0,0,0,0,0
20243,0,0,0,0,0
20244,0,0,0,0,4096
20245,0,0,0,0,4096
20246,0,0,0,0,4096
20247,0,26,0,0,4096
20248,0,0,0,0,4096
20249,0,0,0,0,0
20250,0,69,0,0,0
20251,0,108,0,0,0
20252,0,0,0,0,0
20253,0,0,0,0,0
20254,0,0,0,0,4096
20255,0,0,0,0,4096
20256,0,0,0,0,4096
20257,0,0,0,0,4096
20258,0,0,0,0,4096
20259,0,0,0,0,0
20260,0,0,0,0,0
20261,0,0,0,0,0
20262,0,0,0,0,0
20263,0,0,0,0,4096
20264,0,0,0,0,4096
20265,0,0,0,0,4096
20266,0,0,0,0,4096
20267,0,0,0,0,4096
20268,0,0,0,0,0
20269,0,0,0,0,0
20270,0,0,0,0,0
20271,0,0,0,0,0
20272,0,0,0,0,0
20273,0,0,0,0,4096
20274,0,0,0,0,4096
20275,0,0,0,0,4096
20276,0,0,0,0,4096
20277,0,0,0,0,4096
20278,0,0,0,0,0
20279,0,0,0,0,0
20280,0,0,0,0,0
20281,0,0,0,0,0
20282,0,0,0,0,0
20283,0,0,0,0,4096
20284,0,0,0,0,4096
20285,0,0,0,0,4096
20286,0,0,0,0,4096
20287,0,0,0,0,4096
20288,0,0,0,0,0
20289,0,0,0,0,0
20290,0,0,0,0,0
20291,0,0,0,0,0
20292,0,0,0,0,0
20293,0,0,0,0,4096
20294,0,0,0,0,4096
20295,0,0,0,0,4096
20296,0,0,0,0,4096
20297,0,0,0,0,4096
20298,0,0,0,0,0
20299,0,0,0,0,0
20300,0,0,0,0,0
20301,0,0,0,0,0
20302,0,0,0,0,0
20303,0,0,0,0,4096
20304,215,0,0,0,4096
20305,0,0,0,0,4096
20306,0,0,0,0,4096
20307,0,0,0,0,4096
20308,0,0,0,0,0
20309,0,884,0,0,0
20310,0,2336,0,0,0
20311,0,2028,0,0,0
20312,0,910,0,0,0
20313,0,273,0,0,4096
20314,0,0,0,0,4096
20315,0,0,0,0,4096
20316,0,0,0,0,4096
20317,0,0,0,0,4096
20318,0,0,0,0,0
20319,0,0,0,0,0
20320,0,0,0,0,0
20321,0,0,0,0,0
20322,0,0,0,0,0
20323,0,0,0,0,4096
20324,0,0,0,0,4096
20325,0,0,0,0,4096
20326,0,0,0,0,4096
20327,0,0,0,0,4096
20328,0,0,0,0,4096
20329,0,0,0,0,0
20330,0,0,0,0,0
20331,0,0,0,0,0
20332,0,0,0,0,0
20333,0,0,0,0,0
20334,0,0,0,0,4096
20335,0,0,0,0,4096
20336,0,0,0,0,4096
20337,0,0,0,0,4096
20338,0,0,0,0,4096
20339,0,0,0,0,0
20340,0,0,0,0,0
20341,0,0,0,0,0
20342,0,0,0,0,0
20343,0,0,0,0,0
20344,0,0,0,0,4096
20345,0,0,0,0,4096
20346,0,0,0,0,4096
20347,0,0,0,0,4096
20348,0,0,0,0,0
20349,0,0,0,0,0
20350,0,0,0,0,0
20351,0,0,0,0,0
20352,0,0,0,0,0
20353,0,0,0,0,0
20354,0,0,0,0,4096
20355,0,0,0,0,4096
20356,0,0,0,0,4096
20357,0,0,0,0,4096
20358,0,0,0,0,4096
20359,0,0,0,0,0
20360,0,0,0,0,0
20361,0,0,0,0,0
20362,0,0,0,0,0
20363,0,0,0,0,4096
20364,0,0,0,0,4096
20365,0,0,0,4096,4096
20366,0,0,0,0,4096
20367,0,0,0,0,4096
20368,0,0,0,0,4096
20369,0,0,0,0,0
20370,0,0,0,0,0
20371,0,0,0,0,0
20372,0,0,0,0,0
20373,0,0,0,0,0
20374,0,0,0,0,4096
20375,0,0,0,0,4096
20376,0,0,0,0,4096
20377,0,0,0,0,4096
20378,0,0,0,0,4096
20379,0,0,0,0,0
20380,0,0,0,0,0
20381,0,0,0,0,0
20382,0,0,0,0,0
20383,0,0,0,0,0
20384,0,0,0,0,0
20385,0,0,0,0,4096
20386,0,0,0,0,4096
20387,0,0,0,0,4096
20388,0,0,0,0,4096
20389,0,0,0,0,4096
20390,0,0,0,0,0
20391,0,0,0,0,0
20392,0,0,0,0,0
20393,0,0,0,0,0
20394,0,0,0,0,0
20395,388,0,0,0,4096
20396,1121,0,341,0,4096
20397,0,0,0,0,4096
20398,0,0,0,0,4096
20399,0,0,0,0,4096
20400,0,0,0,0,0
20401,0,0,0,0,0
20402,0,0,0,0,0
20403,0,0,0,0,0
20404,0,0,0,0,0
20405,1552,0,0,0,4096
20406,3406,0,2389,0,4096
20407,4096,0,3413,0,4096
20408,2242,0,3982,0,4096
20409,2242,0,3982,0,4096
20410,0,0,0,0,0
20411,0,4069,0,0,0
20412,0,4096,0,0,0
20413,0,3419,0,0,0
20414,0,671,0,0,0
20415,0,0,0,0,4096
20416,0,0,0,0,4096
20417,0,0,0,0,4096
20418,0,0,0,0,4096
20419,0,0,0,0,4096
20420,0,0,0,0,0
20421,0,0,0,0,0
20422,0,0,0,0,0
20423,0,0,0,0,0
20424,0,0,0,0,4096
20425,0,0,0,0,4096
20426,0,0,0,0,4096
20427,0,0,0,0,4096
20428,0,0,0,0,4096
20429,0,0,0,0,0
20430,0,0,0,0,0
20431,0,0,0,0,0
20432,0,0,0,0,0
20433,0,0,0,0,0
20434,0,0,0,0,4096
20435,0,0,0,0,4096
20436,0,0,0,0,4096
20437,0,0,0,0,4096
20438,0,0,0,0,4096
20439,0,0,0,0,0
20440,0,0,0,0,0
20441,0,0,0,0,0
20442,0,0,0,0,0
20443,0,0,0,0,0
20444,0,0,0,0,4096
20445,0,0,0,0,4096
20446,0,0,0,0,4096
20447,0,0,0,0,4096
20448,0,0,0,0,4096
20449,0,0,0,0,0
20450,0,0,0,0,0
20451,0,0,0,0,0
20452,0,0,0,0,0
20453,0,0,0,0,0
20454,0,0,0,0,4096
20455,0,0,0,0,4096
20456,732,0,0,0,4096
20457,1250,0,910,0,4096
20458,1422,0,1251,0,4096
20459,1422,0,1251,0,4096
20460,1465,0,0,0,0
20461,0,0,0,0,0
20462,0,0,0,0,0
20463,0,3775,0,0,0
20464,0,4096,0,0,0
20465,0,2761,0,0,4096
20466,0,2210,0,0,4096
20467,0,528,0,0,4096
20468,0,0,0,0,4096
20469,0,0,0,0,4096
20470,0,0,0,0,0
20471,0,0,0,0,0
20472,0,0,0,0,0
20473,0,0,0,0,0
20474,0,0,0,0,0
20475,0,0,0,0,4096
20476,0,0,0,0,4096
20477,0,0,0,0,4096
20478,0,0,0,0,4096
20479,0,0,0,0,4096
20480,0,0,0,0,4096
20481,0,0,0,0,0
20482,0,0,0,0,0
20483,0,0,0,0,0
20484,0,0,0,0,0
20485,0,0,0,0,0
20486,0,0,0,0,4096
20487,0,0,0,0,4096
20488,0,0,0,0,4096
20489,0,0,0,0,4096
20490,0,0,0,0,4096
20491,0,0,0,0,0
20492,0,0,0,0,0
20493,0,0,0,0,0
20494,0,0,0,0,0
20495,0,0,0,0,0
20496,0,0,0,0,0
20497,0,0,0,0,4096
20498,0,0,0,0,4096
20499,0,0,0,0,4096
20500,0,0,0,0,4096
20501,0,0,0,0,4096
20502,0,0,0,0,0
20503,0,0,0,0,0
20504,0,0,0,0,0
20505,0,0,0,0,0
20506,0,0,0,0,0
20507,0,0,0,0,4096
20508,0,0,0,0,4096
20509,0,0,0,0,4096
20510,0,0,0,0,4096
20511,0,0,0,0,0
20512,0,0,0,0,0
20513,0,0,0,0,0
20514,0,0,0,0,0
20515,0,0,0,0,0
20516,0,0,0,0,4096
20517,0,0,0,0,4096
20518,0,0,0,0,4096
20519,0,0,0,0,4096
20520,0,0,0,0,4096
20521,0,0,0,0,0
20522,0,0,0,0,0
20523,0,0,0,0,0
20524,0,0,0,0,0
20525,0,0,0,0,0
20526,0,0,0,0,4096
20527,0,0,0,0,4096
20528,0,0,0,0,4096
20529,0,0,0,0,4096
20530,0,0,0,0,4096
20531,0,0,0,0,0
20532,0,0,0,0,0
20533,0,0,0,0,0
20534,0,0,0,0,0
20535,0,0,0,0,0
20536,0,0,0,0,4096
20537,0,0,0,0,4096
20538,0,0,0,0,4096
20539,0,0,0,0,4096
20540,0,0,0,0,0
20541,0,0,0,0,0
20542,0,0,0,0,0
20543,0,0,0,0,0
20544,0,0,0,0,0
20545,0,0,0,0,4096
20546,0,0,0,0,4096
20547,0,0,0,0,4096
20548,0,0,0,0,4096
20549,0,0,0,0,4096
20550,0,0,0,0,0
20551,0,0,0,0,0
20552,0,0,0,0,0
